project_id,phase,title,description,weight,status,completed_by,completed_at,completed_by_role,applicable_technologies,applicable_site_types,notes,order,id,created_date,updated_date,created_by_id,is_sample
"694461aca291473bbd2d1476","ux_ui","Favicon incluido","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca60","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","ux_ui","Referentes visuales / animaciones aprobadas","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca61","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","ux_ui","Revisión de calidad – Observaciones QA","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca62","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","ux_ui","Validación de accesibilidad (si aplica)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","7","694461ae12675da56688ca63","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","ux_ui","Acta de entrega a desarrollo","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","8","694461ae12675da56688ca64","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","ux_ui","Reunión interna documentada","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","9","694461ae12675da56688ca65","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","ux_ui","Pendientes y dudas definidos","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","10","694461ae12675da56688ca66","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Textos finales aprobados por cliente (no borradores)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca67","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Textos revisados por Copy (si aplica)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca68","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Textos revisados por SEO (si aplica)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca69","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Idioma(s) definidos","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca6a","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Material para traducción (si aplica)","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca6b","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Assets multimedia cargados en carpeta compartida","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca6c","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","content","Imágenes optimizadas para web","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","7","694461ae12675da56688ca6d","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","technical","Dominio definido","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca6e","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","technical","Hosting / servidor confirmado","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca6f","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","technical","Accesos necesarios disponibles","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca70","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","technical","Requerimientos especiales – Formularios","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca71","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","technical","Requerimientos especiales – Integraciones","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca72","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","technical","Requerimientos especiales – CMS","","high","pending","","","","[""wordpress"",""webflow""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca73","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","development","Componentes reutilizables","","medium","pending","","","","[""webflow"",""custom""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca74","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","development","Validaciones de formularios","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate""]","","4","694461ae12675da56688ca75","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","development","Manejo de errores implementado","","high","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate""]","","5","694461ae12675da56688ca76","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","development","Funcionalidades testeadas","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca77","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","performance","Imágenes optimizadas","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca78","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","performance","Lazy loading implementado","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca79","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","performance","Core Web Vitals > 90","","critical","pending","","","","[""all""]","[""ecommerce"",""landing"",""corporate""]","","3","694461ae12675da56688ca7a","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","performance","CDN implementado","","medium","pending","","","","[""all""]","[""ecommerce"",""corporate""]","","6","694461ae12675da56688ca7b","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","responsive","Mobile first implementado","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca7c","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","responsive","Breakpoints testeados","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca7d","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","responsive","Touch targets adecuados","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca7e","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","responsive","Imágenes responsive","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca7f","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","responsive","Menú mobile funcional","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca80","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Cross-browser testing","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca81","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Links verificados (no rotos)","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca82","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Formularios testeados end-to-end","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate""]","","3","694461ae12675da56688ca83","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Contenido revisado (ortografía)","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca84","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Analytics configurado","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca85","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","SEO – Meta tags configurados","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","8","694461ae12675da56688ca86","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","SEO – Schema markup implementado","","medium","pending","","","","[""all""]","[""ecommerce"",""corporate"",""blog""]","","9","694461ae12675da56688ca87","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","SEO – Alt text en imágenes","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","10","694461ae12675da56688ca88","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","SEO – Estructura de headings correcta","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","11","694461ae12675da56688ca89","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Accesibilidad – Contraste de colores WCAG","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","12","694461ae12675da56688ca8a","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","Accesibilidad – Navegación por teclado","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","13","694461ae12675da56688ca8b","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","qa","SEO – Sitemap XML generado","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","14","694461ae12675da56688ca8c","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","security","SSL/HTTPS activo","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca8d","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","security","Protección contra spam","","high","pending","","","","[""all""]","[""landing"",""blog"",""corporate""]","","2","694461ae12675da56688ca8e","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","security","Datos sensibles protegidos","","critical","pending","","","","[""all""]","[""ecommerce"",""corporate""]","","4","694461ae12675da56688ca8f","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","delivery","Documentación entregada","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca90","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","delivery","Capacitación realizada","","medium","pending","","","","[""wordpress"",""webflow""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca91","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","delivery","Credenciales entregadas","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca92","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","delivery","Plan de mantenimiento acordado","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca93","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","delivery","Aprobación final del cliente","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca94","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","delivery","Proyecto listo para iniciar – Validación final","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca95","2025-12-18T20:18:54.475000","2025-12-18T20:18:54.475000","anonymous","false"
"694461aca291473bbd2d1476","documentation","Brief – Objetivo del sitio claramente definido","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca4d","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","documentation","Brief de Descubrimiento Tecnológico completo","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca4e","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","documentation","Alcance aprobado (qué incluye / qué no incluye)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca4f","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","documentation","KPIs esperados documentados","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca50","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","documentation","Propuesta cargada y validada (URL)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca51","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","documentation","Propuesta coincide con el brief (validación PO)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca52","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","documentation","Cronograma del Proyecto (URL al cronograma)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","7","694461ae12675da56688ca53","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Canal único de comunicación definido","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","694461ae12675da56688ca54","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Repositorio centralizado de insumos (URL carpeta)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","694461ae12675da56688ca55","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Equipo completo asignado – UX","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","694461ae12675da56688ca56","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Equipo completo asignado – UI","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","694461ae12675da56688ca57","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Equipo completo asignado – DEV","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","694461ae12675da56688ca58","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Equipo completo asignado – QA","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","694461ae12675da56688ca59","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Equipo completo asignado – Líder Web","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","7","694461ae12675da56688ca5a","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694461aca291473bbd2d1476","planning","Kickoff formal realizado","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","8","694461ae12675da56688ca5b","2025-12-18T20:18:54.474000","2025-12-18T20:18:54.474000","anonymous","false"
"694460752ffeaaa59c2defe1","qa","SEO – Alt text en imágenes","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","10","69446077975c681520e9c39a","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","SEO – Estructura de headings correcta","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","11","69446077975c681520e9c39b","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Accesibilidad – Contraste de colores WCAG","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","12","69446077975c681520e9c39c","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Accesibilidad – Navegación por teclado","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","13","69446077975c681520e9c39d","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","SEO – Sitemap XML generado","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","14","69446077975c681520e9c39e","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","security","SSL/HTTPS activo","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","69446077975c681520e9c39f","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","security","Protección contra spam","","high","pending","","","","[""all""]","[""landing"",""blog"",""corporate""]","","2","69446077975c681520e9c3a0","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","delivery","Documentación entregada","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","69446077975c681520e9c3a1","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","delivery","Capacitación realizada","","medium","pending","","","","[""wordpress"",""webflow""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","69446077975c681520e9c3a2","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","delivery","Credenciales entregadas","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","69446077975c681520e9c3a3","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","delivery","Plan de mantenimiento acordado","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","69446077975c681520e9c3a4","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","delivery","Aprobación final del cliente","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","69446077975c681520e9c3a5","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","delivery","Proyecto listo para iniciar – Validación final","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","69446077975c681520e9c3a6","2025-12-18T20:13:43.726000","2025-12-18T20:13:43.726000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","performance","Imágenes optimizadas","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","69446077975c681520e9c38b","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","performance","Lazy loading implementado","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","69446077975c681520e9c38c","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","performance","Core Web Vitals > 90","","critical","pending","","","","[""all""]","[""ecommerce"",""landing"",""corporate""]","","3","69446077975c681520e9c38d","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","responsive","Mobile first implementado","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","69446077975c681520e9c38e","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","responsive","Breakpoints testeados","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","69446077975c681520e9c38f","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","responsive","Touch targets adecuados","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","69446077975c681520e9c390","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","responsive","Imágenes responsive","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","69446077975c681520e9c391","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","responsive","Menú mobile funcional","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","69446077975c681520e9c392","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Cross-browser testing","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","69446077975c681520e9c393","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Links verificados (no rotos)","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","69446077975c681520e9c394","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Formularios testeados end-to-end","","critical","pending","","","","[""all""]","[""landing"",""ecommerce"",""corporate""]","","3","69446077975c681520e9c395","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Contenido revisado (ortografía)","","medium","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","69446077975c681520e9c396","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Analytics configurado","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","69446077975c681520e9c397","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","Conversiones trackeadas","","high","pending","","","","[""all""]","[""landing"",""ecommerce""]","","7","69446077975c681520e9c398","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","qa","SEO – Meta tags configurados","","high","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","8","69446077975c681520e9c399","2025-12-18T20:13:43.725000","2025-12-18T20:13:43.725000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","Brief – Objetivo del sitio claramente definido","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","1","69446077975c681520e9c360","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","Brief de Descubrimiento Tecnológico completo","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","2","69446077975c681520e9c361","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","Alcance aprobado (qué incluye / qué no incluye)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","3","69446077975c681520e9c362","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","KPIs esperados documentados","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","4","69446077975c681520e9c363","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","Propuesta cargada y validada (URL)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","5","69446077975c681520e9c364","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","Propuesta coincide con el brief (validación PO)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","6","69446077975c681520e9c365","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
"694460752ffeaaa59c2defe1","documentation","Cronograma del Proyecto (URL al cronograma)","","critical","pending","","","","[""all""]","[""landing"",""corporate"",""ecommerce"",""blog""]","","7","69446077975c681520e9c366","2025-12-18T20:13:43.724000","2025-12-18T20:13:43.724000","6940670cff749d8ea0c5d536","false"
